"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSMUSG00000021048.8" 0.171437688743214 3.60954394564729 0.940932225144709 0.359946294474907 0.464894300175144 -6.58846480354832
"ENSMUSG00000028124.17" 0.217899059990326 3.57458639484455 0.940518122795367 0.360152493311399 0.465109407304053 -6.57454810807098
"ENSMUSG00000050605.18" 0.266928254676976 3.00940597422829 0.939964335733606 0.360428373342049 0.465333834595027 -6.45558165352732
"ENSMUSG00000056941.18" 0.0821982570187254 5.49036818491384 0.93990692783299 0.360456980499494 0.465333834595027 -7.22185978180188
"ENSMUSG00000037270.19" -0.0848235985266141 6.762680993542 -0.939901366287146 0.360459751977896 0.465333834595027 -7.4925825934208
"ENSMUSG00000023963.11" 0.143318830628709 4.24788244588833 0.939850786928955 0.360484957797529 0.465333834595027 -6.72468890499842
"ENSMUSG00000003808.19" 0.0866967775967211 5.47047676976943 0.939494204381945 0.360662692088441 0.46551203545306 -7.16655004505097
"ENSMUSG00000019975.13" 0.193356412701781 3.52955288615827 0.939335505974666 0.360741812680652 0.465562929116959 -6.51731547205373
"ENSMUSG00000024456.18" 0.0439251135133834 9.30079558719347 0.939133598572316 0.360842492688533 0.465595213312958 -7.8237870633416
"ENSMUSG00000015217.12" 0.474729465158752 0.406762949164129 0.939126137479859 0.360846213489182 0.465595213312958 -5.5389484581794
"ENSMUSG00000023027.14" 0.082834418128388 6.0250605288455 0.938760132119685 0.361028770318322 0.465779528798275 -7.34619067427713
"ENSMUSG00000033126.6" -0.259590321491618 1.84720882369345 -0.938621416512798 0.361097975647946 0.46581757993516 -5.99853980124731
"ENSMUSG00000021635.15" 0.136069841027777 4.77609228678097 0.938529236527311 0.361143969335 0.465825682900765 -6.93516465132519
"ENSMUSG00000038803.8" 0.0738754285235661 5.88076327147773 0.938184718614931 0.361315903817132 0.465960326102694 -7.31634519804333
"ENSMUSG00000032366.16" 0.11448372823077 4.5895201873805 0.938154719558497 0.361330877739914 0.465960326102694 -6.92522318411566
"ENSMUSG00000028886.16" -0.0641417339591106 6.09738487979968 -0.938081300163606 0.361367526560632 0.465960326102694 -7.34775595172412
"ENSMUSG00000024360.9" 0.0716292635148941 7.18723772992214 0.937904154432229 0.361455963005965 0.466023131024397 -7.52236228807423
"ENSMUSG00000025237.17" -0.103097548827662 4.82144862894457 -0.936295651714368 0.362259652668271 0.467007992724345 -7.03065588753178
"ENSMUSG00000024663.21" 0.373028201375681 1.68459081543942 0.936083203092028 0.362365893977264 0.467093619379484 -5.92082906615367
"ENSMUSG00000071454.14" 0.45858614997998 0.656238956720648 0.93575810160276 0.362528511924421 0.467251889338914 -5.63751126679244
"ENSMUSG00000034175.14" 0.225805493505015 2.45332194104541 0.935058586936593 0.362878582792318 0.467651700302558 -6.1854612084606
"ENSMUSG00000021711.18" 0.128442001462266 4.37687007036758 0.934596896849985 0.363109761136239 0.467898220161274 -6.94243391400531
"ENSMUSG00000112908.2" 0.306485868635847 2.01516542669225 0.934233407957187 0.363291838686391 0.468036352754817 -6.02535237741743
"ENSMUSG00000042705.10" 0.11067142717226 4.17204693299045 0.934223585567036 0.363296759747025 0.468036352754817 -6.82973749408957
"ENSMUSG00000038388.15" -0.0880554716458342 5.26055158189804 -0.934001849133743 0.363407862776398 0.468128072739639 -7.1406069042535
"ENSMUSG00000030271.15" 0.194509891242597 2.98194644020609 0.933763744665566 0.363527192962689 0.46823036932605 -6.38081838392255
"ENSMUSG00000035172.16" 0.196231159979241 2.61582085946255 0.933304827890012 0.363757262460775 0.468475262260089 -6.39537161520565
"ENSMUSG00000025602.14" -0.483117712085995 1.79868228427251 -0.932885288565041 0.363967677659891 0.468694791848778 -5.77602688882367
"ENSMUSG00000030753.16" -0.117558380705383 4.85637876465784 -0.932632148584916 0.364094677284635 0.46880686767824 -7.00796217527693
"ENSMUSG00000021236.17" -0.123343350341756 4.16172286839892 -0.932455832956792 0.364183152191468 0.468869320075285 -6.84427895576251
"ENSMUSG00000030835.7" -0.114155212417974 5.69907230042895 -0.932195533388862 0.364313796893807 0.468986044508819 -7.25136049298024
"ENSMUSG00000035351.17" 0.307935480354825 1.38049976459241 0.931613566775691 0.364606002241984 0.469310699692578 -6.02116974208221
"ENSMUSG00000020821.18" 0.0609807195507379 6.98946379621361 0.930858475493648 0.364985371400801 0.469747466154421 -7.53975757267561
"ENSMUSG00000026482.14" -0.244482122163924 3.46895584054446 -0.930574345735405 0.365128192031207 0.469879724906863 -6.54272636618483
"ENSMUSG00000029089.9" 0.250963012135078 2.07945205285869 0.929932441198911 0.365450991777139 0.470200731357563 -6.10379186927502
"ENSMUSG00000025227.15" 0.162807695059493 4.19114672156216 0.929918894336393 0.365457806290444 0.470200731357563 -6.85236126016093
"ENSMUSG00000031631.16" -0.129709515281388 4.35767451729682 -0.929329805343067 0.365754220913207 0.470530490382969 -6.87107968757805
"ENSMUSG00000001962.9" -0.0860519392028047 5.92948339492377 -0.929142915873441 0.365848293124853 0.4705998989313 -7.3414640433829
"ENSMUSG00000002100.16" -0.274045193233896 2.01797735241257 -0.92850012698432 0.366171971395651 0.47096460794638 -6.18941082194161
"ENSMUSG00000044155.12" 0.157506016981331 3.63658324818681 0.92840573405666 0.366219519635168 0.47097412184196 -6.55581891469724
"ENSMUSG00000038079.15" -0.46752506466683 0.694622805790735 -0.92830040694328 0.366272580673332 0.470990722571605 -5.78307854952994
"ENSMUSG00000038374.11" 0.0761387060590017 6.16704859477272 0.927981518601087 0.366433260137519 0.471145691265275 -7.35741846708216
"ENSMUSG00000063253.12" -0.175777419282978 2.73449900774839 -0.927776495426818 0.366536591244814 0.471226897775281 -6.33443220080057
"ENSMUSG00000120113.2" -0.175126941107498 3.63283119115974 -0.927602989345732 0.366624053301792 0.471287687148495 -6.51177152282421
"ENSMUSG00000022863.16" 0.298798192373922 1.29132804489632 0.92671817678572 0.367070295945539 0.471809617734075 -5.92758318253624
"ENSMUSG00000024218.14" 0.145090207793433 4.41537566531814 0.925537186417454 0.367666486539066 0.472524146718883 -6.81402475327657
"ENSMUSG00000020755.10" -0.0832984255508586 5.43249292310097 -0.92495339047365 0.36796144266919 0.472851415699999 -7.19115335142183
"ENSMUSG00000022157.9" -0.725811620496559 -1.67080065096827 -0.924802406589081 0.368037751665615 0.472897669737941 -5.18133168228671
"ENSMUSG00000024926.11" -0.0746556600297401 5.664848852877 -0.924433845771846 0.368224071669771 0.47306164205296 -7.25070984276633
"ENSMUSG00000022899.11" -0.11631825733535 2.41209586338586 -0.924390431398054 0.368246023323579 0.47306164205296 -6.80589176335762
"ENSMUSG00000046722.15" 0.0429403323224484 8.55993309350629 0.923843519212122 0.368522635155046 0.473336491377446 -7.75397959005116
"ENSMUSG00000034192.6" -0.13579482457504 3.8548248166146 -0.923807851042598 0.368540679944605 0.473336491377446 -6.67169353143339
"ENSMUSG00000025139.15" 0.0691655159733928 6.22453806322356 0.923208122204477 0.368844176960088 0.473666794975048 -7.42162909293087
"ENSMUSG00000045005.10" 0.239420769683982 2.52924496999821 0.923140088605303 0.368878616547064 0.473666794975048 -6.21199834252016
"ENSMUSG00000120856.2" -0.245713437278338 2.41851304671475 -0.922627673383026 0.369138078580762 0.473948080314398 -6.21297918477019
"ENSMUSG00000102719.2" -0.322884957186335 1.29996658334974 -0.920455454272603 0.370239358061751 0.475310021896065 -5.86301301233676
"ENSMUSG00000020184.16" -0.0744613072979892 6.7697345791397 -0.920255331871297 0.370340928679938 0.475362517821051 -7.50042778725353
"ENSMUSG00000023973.14" -0.0588839082742103 7.2626169260112 -0.9202151989438 0.370361300116504 0.475362517821051 -7.58446977860289
"ENSMUSG00000056579.19" -0.137326887487403 4.04901415019408 -0.919913122245253 0.370514658317857 0.475507324077512 -6.69622476988583
"ENSMUSG00000031171.12" 0.177401510804519 3.29350618178688 0.919438066379904 0.370755921490996 0.475764900895896 -6.4948404050468
"ENSMUSG00000026276.21" 0.0524100353170684 7.30731002661679 0.919203588702172 0.370875043155849 0.475865702933506 -7.59203580535282
"ENSMUSG00000051232.14" -0.156250026072311 3.87736161750712 -0.918371797440076 0.371297826875184 0.476356065760244 -6.69994687738849
"ENSMUSG00000024217.11" -0.116701793080744 4.77644469798973 -0.918089085619882 0.371441598145367 0.476488401820337 -7.01787197896081
"ENSMUSG00000067365.12" 0.122176433289763 4.29234989025349 0.917288631801675 0.371848867976737 0.476958690144026 -6.88748707635508
"ENSMUSG00000025231.18" 0.0895383396590255 4.88531334553223 0.917079328620477 0.371955410932529 0.47704318502499 -7.08110416605398
"ENSMUSG00000059355.14" 0.0756786393399418 5.13454071630122 0.916381277887163 0.372310893396623 0.477446898386617 -7.17875144725263
"ENSMUSG00000026021.16" 0.0821173977361802 5.65684990370693 0.91603122762403 0.372489242963746 0.47759317901838 -7.26494919824016
"ENSMUSG00000040189.19" 0.475640503921093 1.55446624643142 0.915997572045883 0.372506393421923 0.47759317901838 -5.7499635390754
"ENSMUSG00000024896.10" 0.107899599441017 4.33989326853193 0.915604378013247 0.372706799667636 0.477786633555141 -6.91100174857043
"ENSMUSG00000042709.17" 0.13437472147796 4.25339349392093 0.915525968401421 0.372746772807375 0.477786633555141 -6.85235299798727
"ENSMUSG00000031666.16" -0.0635791540944162 6.64487576628372 -0.915461820620991 0.372779477433644 0.477786633555141 -7.47285837510266
"ENSMUSG00000021906.15" -0.212853698360787 2.10267505470809 -0.913342106762677 0.373861266646689 0.479120797308605 -6.20565146321416
"ENSMUSG00000057132.17" -0.509692969174874 -0.0666541409174603 -0.912704328490951 0.37418716886879 0.479486070661012 -5.6938338749687
"ENSMUSG00000002846.10" -0.11815741315997 4.13487283362462 -0.912522216401449 0.374280262595931 0.479552974358304 -6.78826065047258
"ENSMUSG00000026070.17" -0.516947541298411 -1.03337795434309 -0.912352034680313 0.374367271764067 0.479612068347805 -5.58696917694519
"ENSMUSG00000031604.11" -0.143712857046122 5.0515963819853 -0.912202759430662 0.374443603264037 0.479657471473971 -7.04830482050335
"ENSMUSG00000052534.16" -0.0791436057629546 6.29835306660372 -0.911684849284012 0.374708516588002 0.479944409213504 -7.30105865878533
"ENSMUSG00000040675.18" -0.159018898240799 4.90097030386595 -0.911406045335254 0.374851178333783 0.480074715782867 -6.97998309340624
"ENSMUSG00000038302.15" 0.339577803988871 2.47074762755673 0.910573265898273 0.375277522830666 0.480568268865033 -6.16329071081294
"ENSMUSG00000015340.11" 0.0430117744536371 11.3977642174917 0.91043829596437 0.375346651934555 0.480604325640468 -8.07898813787951
"ENSMUSG00000032515.9" 0.182561194457742 5.06457999756 0.909697448448771 0.375726253073841 0.481004917901848 -6.88180981280036
"ENSMUSG00000026553.18" -0.0475342143538864 8.3902423577155 -0.909667657828828 0.375741522824777 0.481004917901848 -7.73989145609718
"ENSMUSG00000022131.4" 0.165351910202622 3.28979915730591 0.909502750984345 0.375826056533747 0.481060633254131 -6.41510535071593
"ENSMUSG00000038545.14" -0.211225777002796 2.74063676819811 -0.909085493159974 0.376040006300112 0.481281972056772 -6.23564469900134
"ENSMUSG00000120568.2" 0.367849084429846 1.39486597376309 0.907826509282847 0.376686049487375 0.482056225233135 -5.95405849388975
"ENSMUSG00000020882.19" -0.145164105204558 3.15487599200789 -0.907594055639803 0.376805413864003 0.482156376636277 -6.55963156433981
"ENSMUSG00000072774.11" -0.217606368568277 2.10044333685528 -0.90736238721842 0.376924400337485 0.482256022683104 -6.19090329249509
"ENSMUSG00000022553.17" 0.0776095676070865 6.56896851347712 0.906929710057198 0.377146693915208 0.482487808880509 -7.46706815127278
"ENSMUSG00000089824.11" -0.201423413393292 3.13272943914765 -0.906443383100892 0.377396655964221 0.482716639329065 -6.34767982003688
"ENSMUSG00000034263.14" 0.0871933894598467 5.34637048380043 0.906421572734598 0.377407868651906 0.482716639329065 -7.21864712652975
"ENSMUSG00000040586.9" -0.161145669853937 3.81455230510658 -0.90400983572255 0.378649121359168 0.484228212385441 -6.72079531737338
"ENSMUSG00000034826.15" -0.107423473682888 4.84569647300057 -0.903964964098774 0.378672241450269 0.484228212385441 -7.07871690712866
"ENSMUSG00000071659.5" -0.0516361080134686 8.40718349376088 -0.903685089412106 0.378816468185531 0.484359839962533 -7.75554293101586
"ENSMUSG00000038085.14" -0.179719019503624 3.68635150876212 -0.903155883639931 0.379089282478655 0.48465583471113 -6.55421025720753
"ENSMUSG00000027300.11" -0.187828012214838 3.12408811930286 -0.902698119908601 0.379325373515942 0.484904820329338 -6.46405014542615
"ENSMUSG00000106357.4" 0.564570156943389 0.0280142913223552 0.90234343643569 0.379508368838568 0.485085884981628 -5.54310677978947
"ENSMUSG00000056673.15" -0.4779501809244 1.10176718875248 -0.902206845390809 0.37957885738204 0.485090878387308 -5.53982038273555
"ENSMUSG00000020087.6" 0.112001822879234 4.71074674777843 0.902175596282387 0.379594984886368 0.485090878387308 -7.05009803582306
"ENSMUSG00000026842.17" -0.0636561988109099 7.75107898544355 -0.902093866709217 0.379637167271402 0.485091935957903 -7.67305777116776
"ENSMUSG00000046567.11" 0.318561122701235 1.9270462994961 0.90158853928835 0.379898047372867 0.485372409942678 -6.0950135864938
"ENSMUSG00000068580.12" 0.136614174139109 4.1721946518175 0.901410751344042 0.379989860664094 0.485436840077306 -6.81934412332406
"ENSMUSG00000034587.11" 0.358013646662547 0.859804609832107 0.900772096190287 0.380319797757433 0.485805426080223 -5.79490971897857
"ENSMUSG00000036550.17" -0.0525611302637827 8.10131870092004 -0.900569603116222 0.380424448229025 0.485886190954537 -7.72452592154493
"ENSMUSG00000033400.15" 0.11630800064503 5.89952467352249 0.900122234391586 0.380655721297813 0.486128645707496 -7.2890299817492
"ENSMUSG00000120024.2" -0.316687031132347 1.52706664309568 -0.899834184859992 0.380804682065546 0.486265939541569 -5.88076321788338
"ENSMUSG00000003923.15" -0.119163938434665 4.80432694974256 -0.899528125935731 0.38096299890276 0.486393460025848 -7.03441715741512
"ENSMUSG00000031497.11" -0.18149963308398 3.56601005315718 -0.899480811446305 0.380987477469522 0.486393460025848 -6.62773142053898
"ENSMUSG00000099384.9" -0.412975559921345 1.01824212935235 -0.898967097715307 0.381253319561412 0.486679882300072 -5.81484919805239
"ENSMUSG00000026036.18" -0.179873931234947 3.52616264671535 -0.898439360107005 0.381526548131901 0.486975670248879 -6.57354019719149
"ENSMUSG00000059975.16" 0.139003088721001 3.30120957829556 0.898032366932518 0.381737352465992 0.487191724994678 -6.58283958243753
"ENSMUSG00000071267.12" -0.149347636870512 4.4415497054602 -0.897823516389818 0.381845557988074 0.487276805396008 -6.85842395852045
"ENSMUSG00000101188.2" -0.264418194050631 2.73037270747075 -0.897464369670338 0.382031679966875 0.487461286414821 -6.28255233118297
"ENSMUSG00000028799.16" -0.0679306347754212 5.77480860686246 -0.897116950477269 0.38221178206389 0.487638046944684 -7.31067731696478
"ENSMUSG00000079317.11" 0.324440591502865 1.94195200346681 0.89686261146083 0.382343667386713 0.487731810758082 -6.03944478354348
"ENSMUSG00000020114.13" -0.0699944105141981 6.06750167498352 -0.896814855782108 0.382368434077691 0.487731810758082 -7.40685296681601
"ENSMUSG00000134361.1" 0.64800866649872 -0.840015361347419 0.895422746874005 0.383090870386739 0.488600185890666 -5.23090984682786
"ENSMUSG00000021470.20" -0.158133955177973 4.07670412256682 -0.895227533010579 0.38319224966328 0.488676352310314 -6.83111572525084
"ENSMUSG00000028617.11" 0.146137089737777 3.43289951879716 0.894923752682942 0.383350045761849 0.488824441437818 -6.55763126181297
"ENSMUSG00000038116.17" 0.111858701972617 4.9712846209017 0.893900985361131 0.38388163243766 0.489449081358016 -7.01486147324042
"ENSMUSG00000090877.4" -0.458643751417172 1.69704837036602 -0.893584266963164 0.384046347581771 0.489591454687598 -5.94792294295492
"ENSMUSG00000035051.16" -0.0769155828804351 5.77889548876686 -0.893525771054562 0.384076774598063 0.489591454687598 -7.37853916259604
"ENSMUSG00000025532.14" 0.124633318270056 4.89531644888731 0.893412317376697 0.384135792830162 0.489613479289123 -7.0143883556556
"ENSMUSG00000028647.14" 0.202831525357702 3.2436145556316 0.8931809253915 0.384256180937747 0.489713711690545 -6.36382302592666
"ENSMUSG00000121016.2" -0.384318187516811 1.05354423848386 -0.892253836747808 0.384738776965183 0.490275486561825 -5.81017247633868
"ENSMUSG00000001569.11" -0.0856879900500509 5.45810345048118 -0.890722834703486 0.385536624483083 0.49123882307045 -7.22130263558363
"ENSMUSG00000020160.19" 0.183818156294177 2.83919971694444 0.889230246847253 0.386315513641121 0.492177796786179 -6.27123865354201
"ENSMUSG00000002379.8" 0.0978707796481979 4.69695894578043 0.888772776607035 0.38655444859606 0.49242872307035 -6.95768022400348
"ENSMUSG00000016087.14" -0.0625497743324077 7.01949956416294 -0.887784673229768 0.38707086671925 0.492915971341712 -7.56733491644221
"ENSMUSG00000062761.8" 0.11570939979088 4.51079594303147 0.887777047556086 0.387074853952171 0.492915971341712 -6.97308525725274
"ENSMUSG00000018920.12" -0.250202248765037 2.60899910165294 -0.887742045801231 0.387093155656036 0.492915971341712 -6.15701975902862
"ENSMUSG00000022841.16" 0.0559744756737262 7.09131061807198 0.887719348920143 0.387105023699902 0.492915971341712 -7.58499955471979
"ENSMUSG00000029408.14" 0.321728471999365 0.792283151998278 0.886871856356984 0.38754834496564 0.493426906159444 -5.89890379732787
"ENSMUSG00000033124.17" 0.0765360188861033 5.7531332557674 0.886334089442783 0.387829824454533 0.493731695338797 -7.30349870257127
"ENSMUSG00000078817.5" 0.747599917148526 -1.12093369895978 0.886205163897967 0.38789732721438 0.493764042129646 -5.20139519677147
"ENSMUSG00000030588.13" 0.138832298947017 4.16229993392547 0.885724998688029 0.388148800503497 0.494030537099177 -6.77447653588868
"ENSMUSG00000057572.16" -0.101964035699067 4.62220858042041 -0.885083548624254 0.388484911218298 0.494404687923471 -6.99721660044672
"ENSMUSG00000074203.6" 0.126384124953393 3.63079677041858 0.88490968140781 0.388576048450961 0.494467026288758 -6.76568747116292
"ENSMUSG00000040229.12" 0.448181042687169 0.284894332072133 0.884527903348427 0.388776217613219 0.494668080334424 -5.78601702089286
"ENSMUSG00000020105.10" 0.231883699364694 1.57056811252391 0.883260482945044 0.389441226537855 0.495418406053377 -6.13952791869308
"ENSMUSG00000027288.17" -0.0447467854226637 8.91055414809183 -0.883243020896668 0.389450394050996 0.495418406053377 -7.81883374159688
"ENSMUSG00000094787.3" 0.659800945750282 -1.68483734065708 0.882811906433635 0.389676772999085 0.495652629286409 -5.20363045115695
"ENSMUSG00000024830.18" 0.0910799938387843 5.35495839144318 0.882677120671172 0.389747567138278 0.495688925786838 -7.25091306360243
"ENSMUSG00000028409.12" -0.0603342949107999 6.46204128696891 -0.88227717669974 0.389957681723915 0.495902385800252 -7.4690318789127
"ENSMUSG00000044475.15" 0.111278360278689 4.61434878957595 0.881637156211352 0.390294079130482 0.496276373788678 -6.96073454554582
"ENSMUSG00000070420.5" -0.151810811297025 3.9186625759 -0.881516369720475 0.390357586573644 0.496282550593146 -6.673960722602
"ENSMUSG00000044148.7" 0.076263463328587 5.45187790675741 0.881466984377195 0.390383554503236 0.496282550593146 -7.24436194564332
"ENSMUSG00000112627.4" 0.21749707568071 2.2953670637699 0.881235556881793 0.390505259560812 0.49638347362899 -6.2220758433193
"ENSMUSG00000004393.11" -0.118441136845383 4.35623536400028 -0.880606953759887 0.390835961569438 0.496750008582675 -6.87929111865609
"ENSMUSG00000087135.9" 0.444297164276733 -0.804212148795758 0.880030172314405 0.39113956382671 0.497082024234812 -5.60810065081682
"ENSMUSG00000040044.12" 0.088461640631678 5.12088203409999 0.879555039953503 0.391389777998661 0.49734612673863 -7.13120379632087
"ENSMUSG00000026627.8" 0.166448427320667 3.91429664681671 0.878619847905304 0.391882578186167 0.497918397110457 -6.76839164438042
"ENSMUSG00000050947.10" -0.212883262911558 2.56131201029736 -0.878526624123127 0.391931725021408 0.497926907235039 -6.35950516287327
"ENSMUSG00000034226.8" 0.668890951356924 -1.34628486095713 0.878359163541302 0.39202001914573 0.497985144528851 -5.2070017218637
"ENSMUSG00000070427.5" 0.309821606780772 2.01772068225578 0.877868486027571 0.392278806171171 0.498259923810269 -5.94221111555248
"ENSMUSG00000072294.6" -0.641487280674144 -1.84594281866725 -0.8777771602117 0.392326984562603 0.498267164239858 -5.2347845862035
"ENSMUSG00000028463.15" -0.282853246914266 1.28189379086937 -0.877618018420746 0.392410948217328 0.498319846550748 -5.94885766084614
"ENSMUSG00000060149.10" -0.240901003505348 2.71706070914904 -0.877090556866515 0.392689323347202 0.498619372468357 -6.2465466925166
"ENSMUSG00000030126.18" 0.0613202853316093 7.72137969493822 0.876829122548336 0.392827347292127 0.49874064116643 -7.67258882739048
"ENSMUSG00000115222.3" 0.305914327948622 1.41084738568196 0.876571667810935 0.392963301549636 0.498859256188011 -6.03705404405664
"ENSMUSG00000031820.10" 0.0776948708234872 5.83602982583445 0.876173318363639 0.39317371940916 0.499072365400871 -7.32864389575164
"ENSMUSG00000109865.2" -0.12757587415324 5.19067894014035 -0.876057825497046 0.393234739463754 0.49909581193571 -7.10723684037723
"ENSMUSG00000031812.17" 0.0514710292924683 7.15972405049403 0.8752606663638 0.393656084923167 0.499576531012523 -7.61028076360831
"ENSMUSG00000026068.12" 0.344716731635581 1.83569424546805 0.875043447478968 0.39377094953237 0.499668242970003 -5.90318161039483
"ENSMUSG00000032369.14" -0.204010623210712 3.57673625930412 -0.874793267814117 0.393903271104066 0.499782084375413 -6.5721062610711
"ENSMUSG00000038002.10" -0.0587881827016759 6.29796110374387 -0.873855996343676 0.394399260683768 0.50035727101672 -7.48593264743401
"ENSMUSG00000020170.5" -0.0831922367912092 5.93999418089596 -0.873603591039037 0.394532900057978 0.500472684944315 -7.34786256243701
"ENSMUSG00000106904.2" -0.37835609769357 1.21009110866835 -0.873432228776702 0.394623647127039 0.500533670069222 -5.81600988632957
"ENSMUSG00000021708.19" -0.183309338910769 3.37389804988375 -0.873317843683767 0.394684228870975 0.500556384977461 -6.64527852059505
"ENSMUSG00000093594.2" 0.22147902773901 2.59519444752497 0.872539624669779 0.395096559585039 0.501025150695406 -6.2823254124856
"ENSMUSG00000004056.17" 0.0536197601451942 7.17121077105625 0.8724244589986 0.395157602950783 0.501048392888626 -7.62330354967479
"ENSMUSG00000121913.2" 0.225709731151974 2.52371394459931 0.87125252332391 0.39577913889773 0.501782241598614 -6.31103501036148
"ENSMUSG00000028436.9" -0.0643802312675241 6.87094316583157 -0.870720923650262 0.396061284907769 0.502085688097713 -7.59198082405063
"ENSMUSG00000025374.14" 0.0913805930703857 5.62733777603238 0.870468834190824 0.396195127427416 0.502161487814147 -7.271596204134
"ENSMUSG00000003848.15" 0.111609326594317 4.03180068521417 0.870447043553635 0.396206698185843 0.502161487814147 -6.90409790476403
"ENSMUSG00000030814.18" 0.142365834891709 3.76396116099588 0.870066137568465 0.39640899397475 0.502363601914847 -6.68274482198292
"ENSMUSG00000119994.2" -0.152342367607073 3.79127242285634 -0.869954221343726 0.396468444608845 0.502378492172909 -6.79606419085663
"ENSMUSG00000134730.1" 0.352691345890509 1.1331186170745 0.869882774467607 0.396506400727774 0.502378492172909 -5.85386630475493
"ENSMUSG00000056820.8" 0.0801811060800999 6.01336705333112 0.869656108707046 0.396626832633236 0.502476806003657 -7.36611582703424
"ENSMUSG00000032431.7" 0.244837732856344 2.35637712271667 0.869531110200949 0.396693257055106 0.502506685232872 -6.19602583839495
"ENSMUSG00000049755.15" -0.129739258273492 3.68802954891913 -0.868726587781147 0.397120956811339 0.502994150026672 -6.74034138453518
"ENSMUSG00000062944.5" -0.254712770899673 2.13972899537962 -0.868495748547666 0.397243731409937 0.50309533248095 -6.19598215790018
"ENSMUSG00000050891.11" 0.210646063493555 2.29659789113674 0.867989848020647 0.397512887920973 0.503381860662097 -6.23286541976193
"ENSMUSG00000029759.10" -0.239826726645602 2.15171343537454 -0.867415567198319 0.397818570364172 0.503714575817329 -6.32033962276419
"ENSMUSG00000038622.9" -0.147479542501239 4.46490666227987 -0.866962455550207 0.398059864982837 0.503965700620473 -6.83448551827342
"ENSMUSG00000034042.17" -0.0649007192202307 6.59003087262149 -0.866866808267563 0.398110812123308 0.50397580684291 -7.52160342426889
"ENSMUSG00000005907.15" 0.156738301193731 3.85047567749804 0.86627018159251 0.398428705855806 0.504323807023698 -6.76053877212189
"ENSMUSG00000040097.17" -0.131951348967907 3.85296567084977 -0.86577117326445 0.398694714714497 0.504581956420445 -6.80467808411442
"ENSMUSG00000074088.7" -0.0695848619974324 5.30961835844851 -0.865726221291596 0.398718683210665 0.504581956420445 -7.22448854004346
"ENSMUSG00000023143.11" -0.0589777198622583 6.66313542689363 -0.865464700282854 0.398858145579438 0.504700131422424 -7.54165173044286
"ENSMUSG00000027463.15" 0.459508491986523 1.64754383294419 0.865389755645854 0.398898117512131 0.504700131422424 -5.81853324523025
"ENSMUSG00000079499.11" 0.113338722362654 5.81832933932307 0.864103164105135 0.399584734704348 0.50551433758434 -7.30693069789058
"ENSMUSG00000142880.1" -0.48653200184898 0.73214684683128 -0.863682666688228 0.399809310159572 0.505743902531196 -5.748132810157
"ENSMUSG00000021079.17" -0.20265635391087 2.6028731261827 -0.863370258711231 0.399976211759808 0.505900470556669 -6.34995692449298
"ENSMUSG00000022799.5" 0.0824677384973409 6.63056474896241 0.863208157108873 0.40006283131255 0.505955472916034 -7.51693699356871
"ENSMUSG00000010517.8" -0.105380346803837 4.86457908816269 -0.862960631755482 0.400195121064859 0.506068215835576 -7.00676078902589
"ENSMUSG00000022978.12" 0.10134938882985 4.42034784319751 0.862293804181507 0.400551649238054 0.50646446540502 -7.05081919338076
"ENSMUSG00000023967.10" 0.130734819315469 4.02676996353599 0.862058696404041 0.40067740232336 0.506514277645767 -6.77737728810862
"ENSMUSG00000033272.14" -0.0886774803817207 5.17813313891637 -0.862058687953933 0.400677406843569 0.506514277645767 -7.15729524931366
"ENSMUSG00000055692.22" -0.281723891187774 2.00558663486579 -0.861443871472924 0.401006378550455 0.506875519439314 -6.13123336963635
"ENSMUSG00000080921.5" 0.359998492308209 1.54127825574198 0.860845501142359 0.401326720153406 0.507225776037006 -5.96308269078104
"ENSMUSG00000030703.9" -0.124435651451231 4.56708928840875 -0.860726701000137 0.401390340538479 0.507251529251924 -6.82042133878308
"ENSMUSG00000038072.15" -0.0870356163379427 5.47900653620166 -0.860619428400519 0.401447793313562 0.507269483525593 -7.23664662340553
"ENSMUSG00000035382.10" 0.0890422622363012 5.63756193943511 0.860292692190577 0.401622818989482 0.507435983061894 -7.25583220189473
"ENSMUSG00000023066.11" 0.140571897551171 3.27864549371833 0.860021249702614 0.401768262956589 0.507565075334496 -6.55999539467595
"ENSMUSG00000003662.11" 0.0854392428182846 4.88512972759012 0.859492103470504 0.402051888467487 0.507868689610556 -7.05633226327234
"ENSMUSG00000108614.2" -0.512689779974826 0.0111127912899154 -0.859250198310837 0.402181594673697 0.50797782981829 -5.59260950615077
"ENSMUSG00000046603.17" -0.227217783209118 2.67598367838184 -0.85834361887188 0.402667933458969 0.508497323156882 -6.14710202441941
"ENSMUSG00000073448.5" 0.164400616836505 3.14022473191497 0.858321891806113 0.402679593759955 0.508497323156882 -6.41863510786989
"ENSMUSG00000035877.18" 0.238187299927978 2.77161105243021 0.858028889392889 0.402836861413547 0.508641160859086 -6.39087262940423
"ENSMUSG00000026309.15" -0.0757367612919069 5.49342012213709 -0.857888908347838 0.40291200974117 0.50868129095511 -7.28097147992564
"ENSMUSG00000001323.18" 0.153203340654779 3.38488756063292 0.857201368743312 0.403281245914277 0.509092661921489 -6.52047467752223
"ENSMUSG00000004768.15" 0.372157009498755 1.00285571935382 0.856773903845595 0.403510922989843 0.50932778722381 -5.89222128248678
